Plate Barcode,Well Position,Batch Id,Concentration (mg/mL),Concentration (ug/mL),Concentration (mM),Concentration (uM),Volume (uL),Volume (nL),Solvent,Formula Weight,Molecular Weight
BR00148923,G10,BRD-K00003546-001-01-9,3.1541,3154.1,10.0,10000.0,0.04,40,DMSO,315.41,315.194677059
BR00148923,G11,BRD-K71822263-001-04-9,1.050926,1050.926,10.0,10000.0,0.04,40,DMSO,105.0926,105.042593095
BR00148923,G12,BRD-K92441787-001-08-9,3.484779,3484.779,10.0,10000.0,0.04,40,DMSO,348.4779,348.20893014
BR00148923,G13,BRD-K53318339-001-27-9,3.50454,3504.54,10.0,10000.0,0.04,40,DMSO,350.454,350.199428086
BR00148923,G14,BRD-K09255212-001-22-9,3.055,3055.0,10.0,10000.0,0.04,40,DMSO,305.5,304.910434914
BR00148923,G15,BRD-K20801936-001-01-9,4.2831,4283.1,10.0,10000.0,0.04,40,DMSO,428.31,428.078990704
BR00148923,G16,BRD-A67265925-001-03-9,1.7814,1781.4,10.0,10000.0,0.04,40,DMSO,178.14,178.047738052
BR00148923,G17,BRD-A29734509-011-13-6,4.374696,4374.696,10.0,10000.0,0.04,40,DMSO,437.4696,339.231062565
BR00148923,G18,BRD-K55705469-065-02-9,3.89507,3895.07,10.0,10000.0,0.04,40,DMSO,389.507,291.219829177
BR00148923,G19,BRD-K24048528-001-03-9,3.915457,3915.457,10.0,10000.0,0.04,40,DMSO,391.5457,391.251129305
BR00148923,G20,BRD-K98763141-001-32-9,2.82218,2822.18,10.0,10000.0,0.04,40,DMSO,282.218,282.061612157
BR00148923,G21,BRD-K01826024-011-03-9,4.074404,4074.404,10.0,10000.0,0.04,40,DMSO,407.4404,309.209264491
BR00148923,G22,BRD-K78113049-001-16-2,3.203189,3203.189,10.0,10000.0,0.04,40,DMSO,320.3189,320.128468635
BR00148923,G23,,,,,,0.0,0,,,
BR00148923,G24,,,,,,0.04,40,DMSO,,
BR00148923,H01,,,,,,0.0,0,,,
BR00148923,H02,,,,,,0.04,40,DMSO,,
BR00148923,H03,BRD-K24697665-001-02-2,2.23313,2233.13,10.0,10000.0,0.04,40,DMSO,223.313,223.033684667
BR00148923,H04,BRD-A07947329-001-01-4,3.264293,3264.293,10.0,10000.0,0.04,40,DMSO,326.4293,326.188194698
BR00148923,H05,BRD-K00003419-001-01-9,4.98558,4985.58,10.0,10000.0,0.04,40,DMSO,498.558,498.240419119
BR00148923,H06,BRD-K42596464-048-12-9,4.374437,4374.437,10.0,10000.0,0.04,40,DMSO,437.4437,245.152812245
BR00148923,H07,BRD-A71725768-001-01-3,3.124028,3124.028,10.0,10000.0,0.04,40,DMSO,312.4028,312.172544634
BR00148923,H08,BRD-K01826328-001-01-9,4.60434,4604.34,10.0,10000.0,0.04,40,DMSO,460.434,460.148180376
BR00148923,H09,BRD-A20550616-001-03-7,1.97382,1973.82,10.0,10000.0,0.04,40,DMSO,197.382,195.890225001
BR00148923,H10,BRD-M42056162-003-01-3,6.54964,6549.64,10.0,10000.0,0.04,40,DMSO,654.964,618.192947729
BR00148923,H11,BRD-K00003349-001-01-9,5.856487,5856.487,10.0,10000.0,0.04,40,DMSO,585.6487,585.279863249
BR00148923,H12,BRD-A62798249-001-05-9,4.16297,4162.97,10.0,10000.0,0.04,40,DMSO,416.297,415.074198893
BR00148923,H13,BRD-K00003606-380-01-9,2.99964,2999.64,10.0,10000.0,0.04,40,DMSO,299.964,215.948300785
BR00148923,H14,BRD-K25943794-001-03-9,3.675028,3675.028,10.0,10000.0,0.04,40,DMSO,367.5028,367.24237618
BR00148923,H15,BRD-K12539416-001-01-4,7.02888,7028.88,10.0,10000.0,0.04,40,DMSO,702.888,702.298172624
BR00148923,H16,BRD-K01824977-304-04-9,4.904352,4904.352,10.0,10000.0,0.04,40,DMSO,490.4352,442.17565448
BR00148923,H17,BRD-K05638300-001-02-0,2.000548,2000.548,10.0,10000.0,0.04,40,DMSO,200.0548,200.007212153
BR00148923,H18,BRD-K73947551-001-07-9,2.14223,2142.23,10.0,10000.0,0.04,40,DMSO,214.223,214.054099558
BR00148923,H19,BRD-K00003247-001-01-9,4.493799,4493.799,10.0,10000.0,0.04,40,DMSO,449.3799,449.119855316
BR00148923,H20,BRD-M00027712-001-10-9,4.69964,4699.64,10.0,10000.0,0.04,40,DMSO,469.964,469.188067494
BR00148923,H21,BRD-K33972682-003-02-9,5.05046,5050.46,10.0,10000.0,0.04,40,DMSO,505.046,468.262422272
BR00148923,H22,BRD-K01826478-001-01-9,2.112145,2112.145,10.0,10000.0,0.04,40,DMSO,211.2145,211.084457909
BR00148923,H23,,,,,,0.0,0,,,
BR00148923,H24,,,,,,0.04,40,DMSO,,
BR00148923,I01,,,,,,0.0,0,,,
BR00148923,I02,,,,,,0.04,40,DMSO,,
BR00148923,I03,BRD-A63675168-001-01-6,3.33135,3331.35,10.0,10000.0,0.04,40,DMSO,333.135,332.000784183
BR00148923,I04,BRD-K00003447-001-01-9,3.553662,3553.662,10.0,10000.0,0.04,40,DMSO,355.3662,355.14445305
BR00148923,I05,BRD-K83405785-001-03-9,4.275548,4275.548,10.0,10000.0,0.04,40,DMSO,427.5548,427.263505552
BR00148923,I06,BRD-K42317111-001-01-7,4.104629,4104.629,10.0,10000.0,0.04,40,DMSO,410.4629,410.184171952
BR00148923,I07,BRD-K75250001-001-10-9,3.674415,3674.415,10.0,10000.0,0.04,40,DMSO,367.4415,367.189591681
BR00148923,I08,BRD-K05395900-001-10-9,1.622316,1622.316,10.0,10000.0,0.04,40,DMSO,162.2316,162.115698458
BR00148923,I09,BRD-K62363391-001-26-9,2.48301,2483.01,10.0,10000.0,0.04,40,DMSO,248.301,248.061948328
BR00148923,I10,BRD-K68095457-001-18-9,2.994919,2994.919,10.0,10000.0,0.04,40,DMSO,299.4919,299.282429433
BR00148923,I11,BRD-K97464279-001-04-9,2.602917,2602.917,10.0,10000.0,0.04,40,DMSO,260.2917,260.127325776
BR00148923,I12,BRD-K71035033-001-13-9,4.98642,4986.42,10.0,10000.0,0.04,40,DMSO,498.642,498.220180302
BR00148923,I13,BRD-K88172511-003-22-9,3.77862,3778.62,10.0,10000.0,0.04,40,DMSO,377.862,341.162708229
BR00148923,I14,BRD-K94882685-003-10-0,3.06834,3068.34,10.0,10000.0,0.04,40,DMSO,306.834,270.106493217
BR00148923,I15,BRD-K01825729-003-03-9,2.95847,2958.47,10.0,10000.0,0.04,40,DMSO,295.847,259.193614427
BR00148923,I16,BRD-K68188368-001-13-9,2.75217,2752.17,10.0,10000.0,0.04,40,DMSO,275.217,275.054220413
BR00148923,I17,BRD-K73391359-003-10-2,3.08846,3088.46,10.0,10000.0,0.04,40,DMSO,308.846,272.1888634
BR00148923,I18,BRD-K50590187-001-26-9,3.054119,3054.119,10.0,10000.0,0.04,40,DMSO,305.4119,305.199093735
BR00148923,I19,BRD-K86873305-236-17-0,5.40545,5405.45,10.0,10000.0,0.04,40,DMSO,540.545,517.163118933
BR00148923,I20,BRD-K82036761-003-21-9,3.42691,3426.91,10.0,10000.0,0.04,40,DMSO,342.691,305.073804963
BR00148923,I21,BRD-K63668566-001-03-9,7.649391,7649.391,10.0,10000.0,0.04,40,DMSO,764.9391,764.434692134
BR00148923,I22,BRD-K15891719-001-07-9,2.872123,2872.123,10.0,10000.0,0.04,40,DMSO,287.2123,287.078340473
BR00148923,I23,,,,,,0.0,0,,,
BR00148923,I24,,,,,,0.04,40,DMSO,,
BR00148923,J01,,,,,,0.0,0,,,
BR00148923,J02,,,,,,0.04,40,DMSO,,
BR00148923,J03,BRD-K18552138-001-01-8,4.635688,4635.688,10.0,10000.0,0.04,40,DMSO,463.5688,463.300598691
BR00148923,J04,BRD-K16742848-001-02-6,5.688714,5688.714,10.0,10000.0,0.04,40,DMSO,568.8714,568.428031036
BR00148923,J05,BRD-K39746403-084-05-6,10.56387,10563.87,10.0,10000.0,0.04,40,DMSO,1056.387,789.487455985
BR00148923,J06,BRD-K95260951-050-03-1,4.0184,4018.4,10.0,10000.0,0.04,40,DMSO,401.84,285.092041846
BR00148923,J07,BRD-A53566267-001-01-9,3.864813,3864.813,10.0,10000.0,0.04,40,DMSO,386.4813,386.20932407
BR00148923,J08,BRD-K52117081-345-04-9,5.47584,5475.84,10.0,10000.0,0.04,40,DMSO,547.584,547.1069635
BR00148923,J09,BRD-K00003560-001-01-9,11.402369,11402.369,10.0,10000.0,0.04,40,DMSO,1140.2369,1139.506293945
BR00148923,J10,BRD-K74913225-001-12-4,3.83507,3835.07,10.0,10000.0,0.04,40,DMSO,383.507,383.064332867
BR00148923,J11,BRD-A31685486-402-02-7,12.13417,12134.17,10.0,10000.0,0.04,40,DMSO,1213.417,1092.643062196
BR00148923,J12,BRD-K68264559-001-20-9,2.92135,2921.35,10.0,10000.0,0.04,40,DMSO,292.135,291.011957992
BR00148923,J13,BRD-K72542090-304-04-0,2.90872,2908.72,10.0,10000.0,0.04,40,DMSO,290.872,243.886016298
BR00148923,J14,BRD-K01826724-001-08-9,2.13661,2136.61,10.0,10000.0,0.04,40,DMSO,213.661,213.05565634
BR00148923,J15,BRD-K26674746-001-01-4,1.623775,1623.775,10.0,10000.0,0.04,40,DMSO,162.3775,162.089618264
BR00148923,J16,BRD-K01825622-003-02-9,3.81894,3818.94,10.0,10000.0,0.04,40,DMSO,381.894,381.170686096
BR00148923,J17,BRD-K88143662-001-01-5,1.982191,1982.191,10.0,10000.0,0.04,40,DMSO,198.2191,198.100442324
BR00148923,J18,BRD-K00004602-001-03-9,31.082755,31082.755,10.0,10000.0,0.04,40,DMSO,3108.2755,3106.504128255
BR00148923,J19,BRD-K17311468-050-01-7,4.41477,4414.77,10.0,10000.0,0.04,40,DMSO,441.477,325.179026995
BR00148923,J20,BRD-K59110290-238-01-7,6.25685,6256.85,10.0,10000.0,0.04,40,DMSO,625.685,585.190986967
BR00148923,J21,BRD-K19615002-001-05-9,1.311332,1311.332,10.0,10000.0,0.04,40,DMSO,131.1332,131.069476547
BR00148923,J22,BRD-K46914825-300-07-9,3.90145,3901.45,10.0,10000.0,0.04,40,DMSO,390.145,316.057511201
BR00148923,J23,,,,,,0.0,0,,,
BR00148923,J24,,,,,,0.04,40,DMSO,,
BR00148923,K01,,,,,,0.0,0,,,
BR00148923,K02,,,,,,0.04,40,DMSO,,
BR00148923,K03,BRD-A94713674-001-02-3,2.652206,2652.206,10.0,10000.0,0.04,40,DMSO,265.2206,265.090999849
BR00148923,K04,BRD-K74117820-001-14-9,5.67782,5677.82,10.0,10000.0,0.04,40,DMSO,567.782,567.313077633
BR00148923,K05,BRD-K53809807-304-01-6,4.082534,4082.534,10.0,10000.0,0.04,40,DMSO,408.2534,362.066772734
BR00148923,K06,BRD-A49358627-001-18-9,2.89154,2891.54,10.0,10000.0,0.04,40,DMSO,289.154,288.031999728
BR00148923,K07,BRD-K00025572-001-02-9,3.60444,3604.44,10.0,10000.0,0.04,40,DMSO,360.444,360.193674006
BR00148923,K08,BRD-K09968782-001-17-2,4.465763,4465.763,10.0,10000.0,0.04,40,DMSO,446.5763,446.266838948
BR00148923,K09,BRD-K21045639-001-02-9,2.043511,2043.511,10.0,10000.0,0.04,40,DMSO,204.3511,204.187800768
BR00148923,K10,BRD-K70976396-236-29-9,4.5145,4514.5,10.0,10000.0,0.04,40,DMSO,451.45,427.050791293
BR00148923,K11,BRD-K51033547-003-01-8,2.99836,2998.36,10.0,10000.0,0.04,40,DMSO,299.836,263.188529049
BR00148923,K12,BRD-K45319714-002-06-9,4.3852,4385.2,10.0,10000.0,0.04,40,DMSO,438.52,420.1137259
BR00148923,K13,BRD-K49793107-402-03-4,12.13417,12134.17,10.0,10000.0,0.04,40,DMSO,1213.417,1092.643062196
BR00148923,K14,BRD-A04322457-003-18-7,2.47719,2477.19,10.0,10000.0,0.04,40,DMSO,247.719,211.120843415
BR00148923,K15,BRD-K07400595-001-02-7,5.322916,5322.915963,9.9968,9996.799702,0.04,40,DMSO,532.462,531.180395297
BR00148923,K16,BRD-K35586044-003-17-9,3.90904,3909.04,10.0,10000.0,0.04,40,DMSO,390.904,354.194342708
BR00148923,K17,BRD-A97701745-001-18-9,2.483208,2483.208,10.0,10000.0,0.04,40,DMSO,248.3208,248.152477894
BR00148923,K18,BRD-K01674964-001-23-9,1.111451,1111.451,10.0,10000.0,0.04,40,DMSO,111.1451,111.079647303
BR00148923,K19,BRD-K02404261-001-23-9,1.941906,1941.906,10.0,10000.0,0.04,40,DMSO,194.1906,194.080375584
BR00148923,K20,BRD-K46970505-003-01-9,5.52994,5529.94,10.0,10000.0,0.04,40,DMSO,552.994,516.087231111
BR00148923,K21,BRD-K00005349-304-01-9,4.72441,4724.41,10.0,10000.0,0.04,40,DMSO,472.441,472.166232653
BR00148923,K22,BRD-K01825586-003-06-9,2.15763,2157.63,10.0,10000.0,0.04,40,DMSO,215.763,179.167399677
BR00148923,K23,,,,,,0.0,0,,,
BR00148923,K24,,,,,,0.04,40,DMSO,,
BR00148923,L01,,,,,,0.0,0,,,
BR00148923,L02,,,,,,0.04,40,DMSO,,
BR00148923,L03,BRD-K00003579-001-01-9,6.0471,6047.1,10.0,10000.0,0.04,40,DMSO,604.71,605.133204143
BR00148923,L04,BRD-K62008436-001-18-9,8.539061,8539.061,10.0,10000.0,0.04,40,DMSO,853.9061,853.330955345
BR00148923,L05,BRD-K84544951-236-01-0,3.1744,3174.4,10.0,10000.0,0.04,40,DMSO,317.44,294.186480138
BR00148923,L06,BRD-K57432881-003-21-8,3.64888,3648.88,10.0,10000.0,0.04,40,DMSO,364.888,328.145677956
BR00148923,L07,BRD-K33335792-001-05-9,2.93406,2934.06,10.0,10000.0,0.04,40,DMSO,293.406,293.189197751
BR00148923,L08,BRD-K43383936-001-07-9,1.821733,1821.733,10.0,10000.0,0.04,40,DMSO,182.1733,182.057908808
BR00148923,L09,BRD-K76021681-001-01-4,1.912264,1912.264,10.0,10000.0,0.04,40,DMSO,191.2264,191.094628665
BR00148923,L10,BRD-K00003576-001-01-9,5.40011,5400.11,10.0,10000.0,0.04,40,DMSO,540.011,539.151778989
BR00148923,L11,BRD-K50398167-236-23-5,3.19138,3191.38,10.0,10000.0,0.04,40,DMSO,319.138,295.016684015
BR00148923,L12,BRD-K21771665-382-06-9,7.727,7727.0,10.0,10000.0,0.04,40,DMSO,772.7,705.85503895
BR00148923,L13,BRD-K75527158-360-07-2,3.261317,3261.317,10.0,10000.0,0.04,40,DMSO,326.1317,249.016724799
BR00148923,L14,BRD-K23414042-236-05-9,7.509986,7509.986,10.0,10000.0,0.04,40,DMSO,750.9986,750.491813082
BR00148923,L15,BRD-K01826536-001-04-9,4.544727,4544.727,10.0,10000.0,0.04,40,DMSO,454.4727,454.227493328
BR00148923,L16,BRD-A33749298-001-19-9,3.243737,3243.737,10.0,10000.0,0.04,40,DMSO,324.3737,324.147392516
BR00148923,L17,BRD-K30758549-001-02-6,2.985038,2985.038,10.0,10000.0,0.04,40,DMSO,298.5038,298.28718046
BR00148923,L18,BRD-K41866823-001-02-9,1.821733,1821.733,10.0,10000.0,0.04,40,DMSO,182.1733,182.057908808
BR00148923,L19,BRD-K56542719-065-01-4,6.13664,6136.64,10.0,10000.0,0.04,40,DMSO,613.664,515.117134256
BR00148923,L20,BRD-K02130563-001-15-5,3.494262,3494.262,10.0,10000.0,0.04,40,DMSO,349.4262,349.179026995
BR00148923,L21,BRD-K51387999-067-01-6,3.14338,3143.38,10.0,10000.0,0.04,40,DMSO,314.338,202.098037021
BR00148923,L22,BRD-K01825150-001-13-9,5.856487,5856.487,10.0,10000.0,0.04,40,DMSO,585.6487,585.279863249
BR00148923,L23,,,,,,0.0,0,,,
BR00148923,L24,,,,,,0.04,40,DMSO,,
BR00148923,M01,,,,,,0.0,0,,,
BR00148923,M02,,,,,,0.04,40,DMSO,,
BR00148923,M03,BRD-K12014493-001-04-9,1.181543,1181.543,10.0,10000.0,0.04,40,DMSO,118.1543,118.086803633
BR00148923,M04,BRD-K73504359-019-03-9,22.953148,22953.148,10.004385,10004.385199,0.04,40,DMSO,2294.3087,2178.985813062
BR00148923,M05,BRD-K72922393-003-16-0,2.0663,2066.3,10.0,10000.0,0.04,40,DMSO,206.63,170.080375584
BR00148923,M06,BRD-K00025439-001-01-9,4.344977,4344.977,10.0,10000.0,0.04,40,DMSO,434.4977,434.210466929
BR00148923,M07,BRD-K32791151-001-04-0,4.63547,4635.47,10.0,10000.0,0.04,40,DMSO,463.547,463.177706365
BR00148923,M08,BRD-A96510685-213-03-7,2.98421,2984.21,10.0,10000.0,0.04,40,DMSO,298.421,237.172878985
BR00148923,M09,BRD-K01826520-001-16-9,3.88888,3888.88,10.0,10000.0,0.04,40,DMSO,388.888,388.155370383
BR00148923,M10,BRD-K01825005-001-02-9,4.305372,4305.372,10.0,10000.0,0.04,40,DMSO,430.5372,430.246772208
BR00148923,M11,BRD-K30480208-001-18-5,3.4842,3484.2,10.0,10000.0,0.04,40,DMSO,348.42,348.125611216
BR00148923,M12,BRD-K00029595-303-02-9,7.64715,7647.15,10.0,10000.0,0.04,40,DMSO,764.715,602.477106492
BR00148923,M13,BRD-K41707108-001-08-9,3.415286,3415.286,10.0,10000.0,0.04,40,DMSO,341.5286,341.292994119
BR00148923,M14,BRD-A06629414-001-04-9,4.824362,4824.362,10.0,10000.0,0.04,40,DMSO,482.4362,482.121296924
BR00148923,M15,BRD-K39915878-001-26-9,3.27808,3278.08,10.0,10000.0,0.04,40,DMSO,327.808,327.11383992
BR00148923,M16,BRD-A58048407-001-22-9,4.184403,4184.403,10.0,10000.0,0.04,40,DMSO,418.4403,418.174001196
BR00148923,M17,BRD-K01826742-001-10-9,3.51401,3514.01,10.0,10000.0,0.04,40,DMSO,351.401,351.034747299
BR00148923,M18,BRD-K72992801-001-16-9,5.085515,5085.515,10.0,10000.0,0.04,40,DMSO,508.5515,508.227259852
