Plate Barcode,Well Position,Batch Id,Concentration (mg/mL),Concentration (ug/mL),Concentration (mM),Concentration (uM),Volume (uL),Volume (nL),Solvent,Formula Weight,Molecular Weight
BR00148926,J22,BRD-K46839850-050-06-9,5.335708,5335.708,10.0,10000.0,0.04,40,DMSO,533.5708,417.226371117
BR00148926,J23,,,,,,0.0,0,,,
BR00148926,J24,,,,,,0.04,40,DMSO,,
BR00148926,K01,,,,,,0.0,0,,,
BR00148926,K02,,,,,,0.04,40,DMSO,,
BR00148926,K03,BRD-K39462424-050-10-9,3.90861,3908.61,10.0,10000.0,0.04,40,DMSO,390.861,274.123676325
BR00148926,K04,BRD-K54472332-001-04-9,4.47884,4478.84,10.0,10000.0,0.04,40,DMSO,447.884,447.124878763
BR00148926,K05,BRD-K39495750-001-02-0,1.77457,1774.57,10.0,10000.0,0.04,40,DMSO,177.457,175.956247967
BR00148926,K06,BRD-K00003617-003-01-9,4.05435,4054.35,10.0,10000.0,0.04,40,DMSO,405.435,405.175164703
BR00148926,K07,BRD-K62309135-001-05-2,1.471293,1471.293,10.0,10000.0,0.04,40,DMSO,147.1293,147.053157781
BR00148926,K08,BRD-A07440155-003-25-4,3.64866,3648.66,10.0,10000.0,0.04,40,DMSO,364.866,328.178692644
BR00148926,K09,BRD-K63712959-001-02-9,6.807493,6807.493,10.0,10000.0,0.04,40,DMSO,680.7493,680.242355532
BR00148926,K10,BRD-K01824994-001-02-9,4.11776,4117.76,10.0,10000.0,0.04,40,DMSO,411.776,410.017802365
BR00148926,K11,BRD-A31521121-001-28-9,2.412405,2412.405,10.0,10000.0,0.04,40,DMSO,241.2405,241.095022595
BR00148926,K12,BRD-K47190141-396-01-1,3.240393,3240.393,10.0,10000.0,0.04,40,DMSO,324.0393,201.859236828
BR00148926,K13,BRD-K63750851-001-26-9,3.203371,3203.371,10.0,10000.0,0.04,40,DMSO,320.3371,320.125988372
BR00148926,K14,BRD-A40546373-001-02-9,2.70285,2702.85,10.0,10000.0,0.04,40,DMSO,270.285,270.132805084
BR00148926,K15,BRD-K13619941-001-02-9,1.881812,1881.812,10.0,10000.0,0.04,40,DMSO,188.1812,188.079706882
BR00148926,K16,BRD-K19189338-001-09-9,1.842753,1842.753,10.0,10000.0,0.04,40,DMSO,184.2753,184.146329884
BR00148926,K17,BRD-K58262659-001-12-9,2.461924,2461.924,10.0,10000.0,0.04,40,DMSO,246.1924,246.065199677
BR00148926,K18,BRD-K54416256-001-22-9,1.14169,1141.69,10.0,10000.0,0.04,40,DMSO,114.169,114.025168892
BR00148926,K19,BRD-K75089421-003-26-9,2.71786,2717.86,10.0,10000.0,0.04,40,DMSO,271.786,235.168462309
BR00148926,K20,BRD-K72222507-003-20-0,4.74977,4749.77,10.0,10000.0,0.04,40,DMSO,474.977,438.21547208
BR00148926,K21,BRD-K00003635-050-01-9,3.874694,3874.694,10.0,10000.0,0.04,40,DMSO,387.4694,387.204573043
BR00148926,K22,BRD-A45543382-001-10-0,7.89096,7890.96,10.0,10000.0,0.04,40,DMSO,789.096,788.854094955
BR00148926,K23,,,,,,0.0,0,,,
BR00148926,K24,,,,,,0.04,40,DMSO,,
BR00148926,L01,,,,,,0.0,0,,,
BR00148926,L02,,,,,,0.04,40,DMSO,,
BR00148926,L03,BRD-K31484631-001-12-9,8.470047,8470.047,10.0,10000.0,0.04,40,DMSO,847.0047,846.441508846
BR00148926,L04,BRD-K63675182-003-25-9,3.88878,3888.78,10.0,10000.0,0.04,40,DMSO,388.878,352.122103923
BR00148926,L05,BRD-K36234266-001-13-9,2.1405,2140.5,10.0,10000.0,0.04,40,DMSO,214.05,213.007181961
BR00148926,L06,BRD-K21733600-001-14-1,3.14356,3143.56,10.0,10000.0,0.04,40,DMSO,314.356,314.061279626
BR00148926,L07,BRD-K30020243-051-02-5,6.678305,6678.305,10.0,10000.0,0.04,40,DMSO,667.8305,551.393436443
BR00148926,L08,BRD-A92670106-003-05-4,2.28718,2287.18,10.0,10000.0,0.04,40,DMSO,228.718,192.126263144
BR00148926,L09,BRD-K78712176-001-16-9,2.262292,2262.292,10.0,10000.0,0.04,40,DMSO,226.2292,226.095356946
BR00148926,L10,BRD-A92341659-001-04-0,4.614618,4614.617672,9.999973,9999.973285,0.04,40,DMSO,461.463,461.105684282
BR00148926,L11,BRD-K93568044-001-31-2,3.624599,3624.599,10.0,10000.0,0.04,40,DMSO,362.4599,362.20932407
BR00148926,L12,BRD-K16546375-001-02-9,3.903408,3903.408,10.0,10000.0,0.04,40,DMSO,390.3408,390.095082174
BR00148926,L13,BRD-K22641081-001-02-9,5.84669,5846.69,10.0,10000.0,0.04,40,DMSO,584.669,584.027629784
BR00148926,L14,BRD-K48278478-001-01-2,3.244168,3244.168,10.0,10000.0,0.04,40,DMSO,324.4168,324.183778022
BR00148926,L15,BRD-K83064458-001-24-9,2.242166,2242.166,10.0,10000.0,0.04,40,DMSO,224.2166,224.09094027
BR00148926,L16,BRD-K68553471-003-13-9,2.687,2687.0,10.0,10000.0,0.04,40,DMSO,268.7,232.096025648
BR00148926,L17,BRD-K01507359-001-23-7,8.229402,8229.402,10.0,10000.0,0.04,40,DMSO,822.9402,822.40512334
BR00148926,L18,BRD-K18855837-045-02-9,2.112624,2112.624,10.0,10000.0,0.04,40,DMSO,211.2624,211.110947431
BR00148926,L19,BRD-A98990573-001-02-9,2.493104,2493.104,10.0,10000.0,0.04,40,DMSO,249.3104,249.126597495
BR00148926,L20,BRD-K29254801-001-17-9,2.40433,2404.33,10.0,10000.0,0.04,40,DMSO,240.433,239.988331154
BR00148926,L21,BRD-A81233518-004-17-9,3.184305,3184.305,10.0,10000.0,0.04,40,DMSO,318.4305,318.206918767
BR00148926,L22,BRD-K43106192-320-12-9,8.945529,8945.529,10.0,10000.0,0.04,40,DMSO,894.5529,510.463467801
BR00148926,L23,,,,,,0.0,0,,,
BR00148926,L24,,,,,,0.04,40,DMSO,,
BR00148926,M01,,,,,,0.0,0,,,
BR00148926,M02,,,,,,0.04,40,DMSO,,
BR00148926,M03,BRD-K00003543-412-01-9,9.13928,9139.28,10.0,10000.0,0.04,40,DMSO,913.928,677.877685302
BR00148926,M04,BRD-A04553218-050-16-2,3.90861,3908.61,10.0,10000.0,0.04,40,DMSO,390.861,274.123676325
BR00148926,M05,BRD-A90807417-001-04-5,3.49405,3494.05,10.0,10000.0,0.04,40,DMSO,349.405,349.109626801
BR00148926,M06,BRD-K39339537-001-21-0,2.342545,2342.545,10.0,10000.0,0.04,40,DMSO,234.2545,234.111675712
BR00148926,M07,BRD-K89152108-001-15-9,6.509735,6509.735,10.0,10000.0,0.04,40,DMSO,650.9735,650.790038137
BR00148926,M08,BRD-A43227343-046-01-4,7.317483,7317.483,10.0,10000.0,0.04,40,DMSO,731.7483,581.263819255
BR00148926,M09,BRD-K73999723-001-11-3,5.146169,5146.169,10.0,10000.0,0.04,40,DMSO,514.6169,514.236876224
BR00148926,M10,BRD-A04497688-001-05-9,3.294333,3294.333,10.0,10000.0,0.04,40,DMSO,329.4333,329.199093735
BR00148926,M11,BRD-K85119730-001-31-9,2.70348,2703.48,10.0,10000.0,0.04,40,DMSO,270.348,270.103813142
BR00148926,M12,BRD-K85882401-236-04-9,2.89241,2892.41,10.0,10000.0,0.04,40,DMSO,289.241,265.036855789
BR00148926,M13,BRD-K00003338-001-01-9,5.326407,5326.407,10.0,10000.0,0.04,40,DMSO,532.6407,532.283631871
BR00148926,M14,BRD-K11595419-001-03-9,2.172224,2172.224,10.0,10000.0,0.04,40,DMSO,217.2224,217.106255983
BR00148926,M15,BRD-K01825013-385-04-9,4.841411,4841.411,10.0,10000.0,0.04,40,DMSO,484.1411,483.968527356
BR00148926,M16,BRD-K25125382-001-02-5,0.890932,890.932,10.0,10000.0,0.04,40,DMSO,89.0932,89.047678473
BR00148926,M17,BRD-A47449001-004-14-5,4.13369,4133.69,10.0,10000.0,0.04,40,DMSO,413.369,332.222568831
BR00148926,M18,BRD-K45300898-001-04-9,12.093983,12093.983,10.0,10000.0,0.04,40,DMSO,1209.3983,1208.645462232
BR00148926,M19,BRD-K93754473-048-27-9,5.636381,5636.381,10.0,10000.0,0.04,40,DMSO,563.6381,371.224914555
BR00148926,M20,BRD-K12219985-001-26-1,4.45535,4455.35,10.0,10000.0,0.04,40,DMSO,445.535,445.178375067
BR00148926,M21,BRD-K00004970-001-01-9,8.590503,8590.503,10.0,10000.0,0.04,40,DMSO,859.0503,858.476556948
BR00148926,M22,BRD-K03981224-001-21-9,3.124458,3124.458,10.0,10000.0,0.04,40,DMSO,312.4458,312.20893014
BR00148926,M23,,,,,,0.0,0,,,
BR00148926,M24,,,,,,0.04,40,DMSO,,
BR00148926,N01,,,,,,0.0,0,,,
BR00148926,N02,,,,,,0.04,40,DMSO,,
BR00148926,N03,BRD-K41260949-236-15-0,1.672012,1672.012,10.0,10000.0,0.04,40,DMSO,167.2012,144.115029756
BR00148926,N04,BRD-K02733959-236-08-9,4.48383,4483.83,10.0,10000.0,0.04,40,DMSO,448.383,424.068884198
BR00148926,N05,BRD-K56429665-001-11-9,4.126047,4126.047,10.0,10000.0,0.04,40,DMSO,412.6047,412.297745146
BR00148926,N06,BRD-K76375510-001-02-9,1.97964,1979.64,10.0,10000.0,0.04,40,DMSO,197.964,196.939496327
BR00148926,N07,BRD-K43389675-003-19-1,5.63981,5639.81,10.0,10000.0,0.04,40,DMSO,563.981,527.179146153
BR00148926,N08,BRD-A43435802-001-03-9,1.50153,1501.53,10.0,10000.0,0.04,40,DMSO,150.153,149.99867937
BR00148926,N09,BRD-A71816415-236-04-3,4.475175,4475.175,10.0,10000.0,0.04,40,DMSO,447.5175,424.246103506
BR00148926,N10,BRD-K09631521-001-13-9,1.89218,1892.18,10.0,10000.0,0.04,40,DMSO,189.218,189.048954601
BR00148926,N11,BRD-K83144676-001-10-9,4.465016,4465.016,10.0,10000.0,0.04,40,DMSO,446.5016,446.206638728
BR00148926,N12,BRD-A00758722-001-05-9,2.984192,2984.192,10.0,10000.0,0.04,40,DMSO,298.4192,298.193280076
BR00148926,N13,BRD-K55847762-001-03-9,2.9169,2916.9,10.0,10000.0,0.04,40,DMSO,291.69,291.0298355
BR00148926,N14,BRD-K58736316-001-10-9,2.902681,2902.681,10.0,10000.0,0.04,40,DMSO,290.2681,290.07903818
BR00148926,N15,BRD-K85925969-001-19-9,2.112178,2112.178,10.0,10000.0,0.04,40,DMSO,211.2178,211.095691297
BR00148926,N16,BRD-K82381502-003-25-9,1.82668,1826.68,10.0,10000.0,0.04,40,DMSO,182.668,146.118103761
BR00148926,N17,BRD-K80043866-001-04-9,2.7837,2783.7,10.0,10000.0,0.04,40,DMSO,278.37,278.097665614
BR00148926,N18,BRD-K45252063-001-14-4,2.42699,2426.99,10.0,10000.0,0.04,40,DMSO,242.699,242.070972053
BR00148926,N19,BRD-K47407372-001-19-9,3.083345,3083.345,10.0,10000.0,0.04,40,DMSO,308.3345,308.127325776
BR00148926,N20,BRD-K59986511-001-06-4,2.422268,2422.268,10.0,10000.0,0.04,40,DMSO,242.2268,242.057908808
BR00148926,N21,BRD-A91699651-001-12-9,3.19872,3198.72,10.0,10000.0,0.04,40,DMSO,319.872,319.181525554
BR00148926,N22,BRD-A02309928-001-04-1,2.29256,2292.56,10.0,10000.0,0.04,40,DMSO,229.256,229.052111923
BR00148926,N23,,,,,,0.0,0,,,
BR00148926,N24,,,,,,0.04,40,DMSO,,
BR00148926,O01,,,,,,0.0,0,,,
BR00148926,O02,,,,,,0.04,40,DMSO,,
BR00148926,O03,BRD-K47178855-001-03-4,1.461412,1461.412,10.0,10000.0,0.04,40,DMSO,146.1412,146.057908808
BR00148926,O04,BRD-A67862938-034-15-9,3.835237,3835.237,10.0,10000.0,0.04,40,DMSO,383.5237,383.246043927
BR00148926,O05,BRD-K68822425-001-01-6,8.139684,8139.684,10.0,10000.0,0.04,40,DMSO,813.9684,813.451070479
BR00148926,O06,BRD-K21884483-001-04-9,4.324933,4324.933,10.0,10000.0,0.04,40,DMSO,432.4933,432.207387657
BR00148926,O07,BRD-K48894757-001-02-9,4.35896,4358.96,10.0,10000.0,0.04,40,DMSO,435.896,435.070734703
BR00148926,O08,BRD-K14401183-001-10-7,3.103869,3103.869,10.0,10000.0,0.04,40,DMSO,310.3869,310.15689457
BR00148926,O09,BRD-K78485176-001-10-9,5.585851,5585.851,10.0,10000.0,0.04,40,DMSO,558.5851,558.222682722
BR00148926,O10,BRD-K01827239-001-07-9,2.582292,2582.292,10.0,10000.0,0.04,40,DMSO,258.2292,258.110648921
BR00148926,O11,BRD-K53857191-001-26-9,4.104845,4104.845,10.0,10000.0,0.04,40,DMSO,410.4845,410.211804333
BR00148926,O12,BRD-K13183738-317-20-9,5.92683,5926.83,10.0,10000.0,0.04,40,DMSO,592.683,340.189926032
BR00148926,O13,BRD-A12994259-001-11-9,2.732441,2732.441,10.0,10000.0,0.04,40,DMSO,273.2441,273.074955855
BR00148926,O14,BRD-K39023557-001-01-7,3.614767,3614.767,10.0,10000.0,0.04,40,DMSO,361.4767,361.204179113
BR00148926,O15,BRD-K66937583-001-02-9,3.11635,3116.35,10.0,10000.0,0.04,40,DMSO,311.635,310.994512646
BR00148926,O16,BRD-A60217728-001-11-2,8.211379,8211.379,10.0,10000.0,0.04,40,DMSO,821.1379,820.880309705
BR00148926,O17,BRD-K37851352-001-02-9,2.483175,2483.175,10.0,10000.0,0.04,40,DMSO,248.3175,248.141244506
BR00148926,O18,BRD-A79803969-003-16-1,2.15763,2157.63,10.0,10000.0,0.04,40,DMSO,215.763,179.167399677
BR00148926,O19,BRD-K04112579-001-09-9,2.542839,2542.839,10.0,10000.0,0.04,40,DMSO,254.2839,254.105527702
BR00148926,O20,BRD-K22482860-001-24-9,0.941145,941.145,10.0,10000.0,0.04,40,DMSO,94.1145,94.053098202
BR00148926,O21,BRD-K62736196-001-15-9,2.31082,2310.82,10.0,10000.0,0.04,40,DMSO,231.082,230.01260169
BR00148926,O22,BRD-A86216746-046-02-6,3.613493,3613.493,10.0,10000.0,0.04,40,DMSO,361.3493,211.110947431
BR00148926,O23,,,,,,0.0,0,,,
BR00148926,O24,,,,,,0.04,40,DMSO,,
BR00148926,P01,,,,,,0.0,0,,,
BR00148926,P02,,,,,,0.04,40,DMSO,,
BR00148926,P03,BRD-K24221957-003-01-6,1.7362,1736.2,10.0,10000.0,0.04,40,DMSO,173.62,137.07148792
BR00148926,P04,BRD-K57313110-001-09-9,1.29114,1291.14,10.0,10000.0,0.04,40,DMSO,129.114,129.042593095
BR00148926,P05,BRD-A98427211-075-07-9,5.00649,5006.49,10.0,10000.0,0.04,40,DMSO,500.649,328.158254015
BR00148926,P06,BRD-K14079729-001-01-1,14.22693,14226.93,10.0,10000.0,0.04,40,DMSO,1422.693,1421.748941023
BR00148926,P07,BRD-K15108141-003-05-4,2.99659,2996.59,10.0,10000.0,0.04,40,DMSO,299.659,263.071762265
BR00148926,P08,BRD-A31800922-003-27-9,3.23901,3239.01,10.0,10000.0,0.04,40,DMSO,323.901,287.224914555
BR00148926,P09,BRD-K54847683-001-04-0,2.422699,2422.699,10.0,10000.0,0.04,40,DMSO,242.2699,242.094294314
BR00148926,P10,BRD-K33251802-003-15-9,2.55739,2557.39,10.0,10000.0,0.04,40,DMSO,255.739,219.147058165
BR00148926,P11,BRD-K19456237-001-30-9,1.421558,1421.558,10.0,10000.0,0.04,40,DMSO,142.1558,142.074227574
BR00148926,P12,BRD-K00003243-236-01-9,3.8337,3833.7,10.0,10000.0,0.04,40,DMSO,383.37,383.075133083
BR00148926,P13,BRD-K78185697-379-06-9,7.43849,7438.49,10.0,10000.0,0.04,40,DMSO,743.849,399.145063566
BR00148926,P14,BRD-K92902018-001-01-9,3.736827,3736.827208,10.03181,10031.810143,0.04,40,DMSO,372.4978,372.230059512
BR00148926,P15,BRD-A04506385-001-04-9,2.7332,2733.2,10.0,10000.0,0.04,40,DMSO,273.32,273.012950186
BR00148926,P16,BRD-K21565985-003-24-9,2.20334,2203.34,10.0,10000.0,0.04,40,DMSO,220.334,220.103419212
BR00148926,P17,BRD-K84366268-003-02-9,2.54731,2547.31,10.0,10000.0,0.04,40,DMSO,254.731,218.139233133
BR00148926,P18,BRD-K01826724-003-07-9,2.50122,2501.22,10.0,10000.0,0.04,40,DMSO,250.122,249.032334079
BR00148926,P19,BRD-K84971356-001-04-9,3.25452,3254.52,10.0,10000.0,0.04,40,DMSO,325.452,325.204179113
BR00148926,P20,BRD-K38580127-003-17-0,2.12676,2126.76,10.0,10000.0,0.04,40,DMSO,212.676,176.094963016
BR00148926,P21,BRD-K89714990-001-02-3,3.85844,3858.44,10.0,10000.0,0.04,40,DMSO,385.844,385.119319228
BR00148926,P22,BRD-K48619321-004-19-9,3.99299,3992.99,10.0,10000.0,0.04,40,DMSO,399.299,318.170533261
BR00148926,P23,,,,,,0.0,0,,,
BR00148926,P24,,,,,,0.04,40,DMSO,,
