Plate Barcode,Well Position,Batch Id,Concentration (mg/mL),Concentration (ug/mL),Concentration (mM),Concentration (uM),Volume (uL),Volume (nL),Solvent,Formula Weight,Molecular Weight
BR00149049,F13,BRD-K00003542-001-01-9,8.430527,8430.527,10.0,10000.0,0.04,40,DMSO,843.0527,842.514005086
BR00149049,F14,BRD-K01292756-001-35-9,4.615462,4615.462,10.0,10000.0,0.04,40,DMSO,461.5462,461.227868975
BR00149049,F15,BRD-K96037667-001-04-9,3.404559,3404.559,10.0,10000.0,0.04,40,DMSO,340.4559,340.203844762
BR00149049,F16,BRD-K18324993-001-01-6,2.934458,2934.458,10.0,10000.0,0.04,40,DMSO,293.4458,293.214349869
BR00149049,F17,BRD-K00003660-001-01-9,6.398186,6398.186,10.0,10000.0,0.04,40,DMSO,639.8186,639.377117677
BR00149049,F18,BRD-K69907333-001-11-9,2.442609,2442.609,10.0,10000.0,0.04,40,DMSO,244.2609,244.089957865
BR00149049,F19,BRD-K93231391-300-08-9,2.77232,2772.32,10.0,10000.0,0.04,40,DMSO,277.232,204.183778022
BR00149049,F20,BRD-K62200014-003-11-3,2.92549,2925.49,10.0,10000.0,0.04,40,DMSO,292.549,254.996617275
BR00149049,F21,BRD-K32311154-001-01-0,4.054482,4054.482,10.0,10000.0,0.04,40,DMSO,405.4482,405.201218999
BR00149049,F22,BRD-A54635441-078-09-1,5.47705,5477.05,10.0,10000.0,0.04,40,DMSO,547.705,339.219829177
BR00149049,F23,,,,,,0.0,0,,,
BR00149049,F24,,,,,,0.04,40,DMSO,,
BR00149049,G01,,,,,,0.0,0,,,
BR00149049,G02,,,,,,0.04,40,DMSO,,
BR00149049,G03,BRD-K47264279-001-09-9,1.861635,1861.635,10.0,10000.0,0.04,40,DMSO,186.1635,186.031694058
BR00149049,G04,BRD-K45125084-001-01-4,2.72322,2723.22,10.0,10000.0,0.04,40,DMSO,272.322,272.061948328
BR00149049,G05,BRD-K72915123-001-19-9,2.49264,2492.64,10.0,10000.0,0.04,40,DMSO,249.264,249.078978601
BR00149049,G06,BRD-K85333151-001-14-9,2.453202,2453.202,10.0,10000.0,0.04,40,DMSO,245.3202,245.152812245
BR00149049,G07,BRD-K48247567-001-01-9,6.139136,6139.136,10.0,10000.0,0.04,40,DMSO,613.9136,613.769637046
BR00149049,G08,BRD-K01825666-001-03-9,2.893694,2893.694,10.0,10000.0,0.04,40,DMSO,289.3694,289.167793607
BR00149049,G09,BRD-K21450440-001-15-3,4.31937,4319.37,10.0,10000.0,0.04,40,DMSO,431.937,430.983495728
BR00149049,G10,BRD-K66206289-003-24-9,3.73916,3739.16,10.0,10000.0,0.04,40,DMSO,373.916,337.204179113
BR00149049,G11,BRD-K00003616-001-01-9,4.155656,4155.656,10.0,10000.0,0.04,40,DMSO,415.5656,415.272258677
BR00149049,G12,BRD-A06352418-001-25-9,4.716734,4716.734,10.0,10000.0,0.04,40,DMSO,471.6734,471.313729561
BR00149049,G13,BRD-K00003591-001-01-9,10.58039,10580.39,10.0,10000.0,0.04,40,DMSO,1058.039,1056.425220978
BR00149049,G14,BRD-K53814070-310-02-9,3.95877,3958.77,10.0,10000.0,0.04,40,DMSO,395.877,323.11037573
BR00149049,G15,BRD-K45664306-001-21-9,4.024807,4024.807,10.0,10000.0,0.04,40,DMSO,402.4807,402.204238692
BR00149049,G16,BRD-A49447682-001-02-4,3.764617,3764.617,10.0,10000.0,0.04,40,DMSO,376.4617,376.204987621
BR00149049,G17,BRD-A99117172-065-04-0,4.3395,4339.5,10.0,10000.0,0.04,40,DMSO,433.95,335.176440176
BR00149049,G18,BRD-K76867903-001-04-9,0.720627,720.627,10.0,10000.0,0.04,40,DMSO,72.0627,72.021129372
BR00149049,G19,BRD-K34568562-300-05-9,4.83471,4834.71,10.0,10000.0,0.04,40,DMSO,483.471,410.256942964
BR00149049,G20,BRD-K01666924-319-01-9,17.31845,17318.45,10.0,10000.0,0.04,40,DMSO,1731.845,1610.596600338
BR00149049,G21,BRD-K51807679-001-06-8,2.262274,2262.274,10.0,10000.0,0.04,40,DMSO,226.2274,226.062994186
BR00149049,G22,BRD-K30374899-001-10-9,1.821718,1821.718,10.0,10000.0,0.04,40,DMSO,182.1718,182.07903818
BR00149049,G23,,,,,,0.0,0,,,
BR00149049,G24,,,,,,0.04,40,DMSO,,
BR00149049,H01,,,,,,0.0,0,,,
BR00149049,H02,,,,,,0.04,40,DMSO,,
BR00149049,H03,BRD-K47264279-001-09-9,1.861635,1861.635,10.0,10000.0,0.04,40,DMSO,186.1635,186.031694058
BR00149049,H04,BRD-K45125084-001-01-4,2.72322,2723.22,10.0,10000.0,0.04,40,DMSO,272.322,272.061948328
BR00149049,H05,BRD-K72915123-001-19-9,2.49264,2492.64,10.0,10000.0,0.04,40,DMSO,249.264,249.078978601
BR00149049,H06,BRD-K85333151-001-14-9,2.453202,2453.202,10.0,10000.0,0.04,40,DMSO,245.3202,245.152812245
BR00149049,H07,BRD-K48247567-001-01-9,6.139136,6139.136,10.0,10000.0,0.04,40,DMSO,613.9136,613.769637046
BR00149049,H08,BRD-K01825666-001-03-9,2.893694,2893.694,10.0,10000.0,0.04,40,DMSO,289.3694,289.167793607
BR00149049,H09,BRD-K21450440-001-15-3,4.31937,4319.37,10.0,10000.0,0.04,40,DMSO,431.937,430.983495728
BR00149049,H10,BRD-K66206289-003-24-9,3.73916,3739.16,10.0,10000.0,0.04,40,DMSO,373.916,337.204179113
BR00149049,H11,BRD-K00003616-001-01-9,4.155656,4155.656,10.0,10000.0,0.04,40,DMSO,415.5656,415.272258677
BR00149049,H12,BRD-A06352418-001-25-9,4.716734,4716.734,10.0,10000.0,0.04,40,DMSO,471.6734,471.313729561
BR00149049,H13,BRD-K00003591-001-01-9,10.58039,10580.39,10.0,10000.0,0.04,40,DMSO,1058.039,1056.425220978
BR00149049,H14,BRD-K53814070-310-02-9,3.95877,3958.77,10.0,10000.0,0.04,40,DMSO,395.877,323.11037573
BR00149049,H15,BRD-K45664306-001-21-9,4.024807,4024.807,10.0,10000.0,0.04,40,DMSO,402.4807,402.204238692
BR00149049,H16,BRD-A49447682-001-02-4,3.764617,3764.617,10.0,10000.0,0.04,40,DMSO,376.4617,376.204987621
BR00149049,H17,BRD-A99117172-065-04-0,4.3395,4339.5,10.0,10000.0,0.04,40,DMSO,433.95,335.176440176
BR00149049,H18,BRD-K76867903-001-04-9,0.720627,720.627,10.0,10000.0,0.04,40,DMSO,72.0627,72.021129372
BR00149049,H19,BRD-K34568562-300-05-9,4.83471,4834.71,10.0,10000.0,0.04,40,DMSO,483.471,410.256942964
BR00149049,H20,BRD-K01666924-319-01-9,17.31845,17318.45,10.0,10000.0,0.04,40,DMSO,1731.845,1610.596600338
BR00149049,H21,BRD-K51807679-001-06-8,2.262274,2262.274,10.0,10000.0,0.04,40,DMSO,226.2274,226.062994186
BR00149049,H22,BRD-K30374899-001-10-9,1.821718,1821.718,10.0,10000.0,0.04,40,DMSO,182.1718,182.07903818
BR00149049,H23,,,,,,0.0,0,,,
BR00149049,H24,,,,,,0.04,40,DMSO,,
BR00149049,I01,,,,,,0.0,0,,,
BR00149049,I02,,,,,,0.04,40,DMSO,,
BR00149049,I03,BRD-K47264279-001-09-9,1.861635,1861.635,10.0,10000.0,0.04,40,DMSO,186.1635,186.031694058
BR00149049,I04,BRD-K45125084-001-01-4,2.72322,2723.22,10.0,10000.0,0.04,40,DMSO,272.322,272.061948328
BR00149049,I05,BRD-K72915123-001-19-9,2.49264,2492.64,10.0,10000.0,0.04,40,DMSO,249.264,249.078978601
BR00149049,I06,BRD-K85333151-001-14-9,2.453202,2453.202,10.0,10000.0,0.04,40,DMSO,245.3202,245.152812245
BR00149049,I07,BRD-K48247567-001-01-9,6.139136,6139.136,10.0,10000.0,0.04,40,DMSO,613.9136,613.769637046
BR00149049,I08,BRD-K01825666-001-03-9,2.893694,2893.694,10.0,10000.0,0.04,40,DMSO,289.3694,289.167793607
BR00149049,I09,BRD-K21450440-001-15-3,4.31937,4319.37,10.0,10000.0,0.04,40,DMSO,431.937,430.983495728
BR00149049,I10,BRD-K66206289-003-24-9,3.73916,3739.16,10.0,10000.0,0.04,40,DMSO,373.916,337.204179113
BR00149049,I11,BRD-K00003616-001-01-9,4.155656,4155.656,10.0,10000.0,0.04,40,DMSO,415.5656,415.272258677
BR00149049,I12,BRD-A06352418-001-25-9,4.716734,4716.734,10.0,10000.0,0.04,40,DMSO,471.6734,471.313729561
BR00149049,I13,BRD-K00003591-001-01-9,10.58039,10580.39,10.0,10000.0,0.04,40,DMSO,1058.039,1056.425220978
BR00149049,I14,BRD-K53814070-310-02-9,3.95877,3958.77,10.0,10000.0,0.04,40,DMSO,395.877,323.11037573
BR00149049,I15,BRD-K45664306-001-21-9,4.024807,4024.807,10.0,10000.0,0.04,40,DMSO,402.4807,402.204238692
BR00149049,I16,BRD-A49447682-001-02-4,3.764617,3764.617,10.0,10000.0,0.04,40,DMSO,376.4617,376.204987621
BR00149049,I17,BRD-A99117172-065-04-0,4.3395,4339.5,10.0,10000.0,0.04,40,DMSO,433.95,335.176440176
BR00149049,I18,BRD-K76867903-001-04-9,0.720627,720.627,10.0,10000.0,0.04,40,DMSO,72.0627,72.021129372
BR00149049,I19,BRD-K34568562-300-05-9,4.83471,4834.71,10.0,10000.0,0.04,40,DMSO,483.471,410.256942964
BR00149049,I20,BRD-K01666924-319-01-9,17.31845,17318.45,10.0,10000.0,0.04,40,DMSO,1731.845,1610.596600338
BR00149049,I21,BRD-K51807679-001-06-8,2.262274,2262.274,10.0,10000.0,0.04,40,DMSO,226.2274,226.062994186
BR00149049,I22,BRD-K30374899-001-10-9,1.821718,1821.718,10.0,10000.0,0.04,40,DMSO,182.1718,182.07903818
BR00149049,I23,,,,,,0.0,0,,,
BR00149049,I24,,,,,,0.04,40,DMSO,,
BR00149049,J01,,,,,,0.0,0,,,
BR00149049,J02,,,,,,0.04,40,DMSO,,
BR00149049,J03,BRD-K57545991-050-23-1,4.925189,4925.189,10.0,10000.0,0.04,40,DMSO,492.5189,376.199822016
BR00149049,J04,BRD-K77695569-001-33-9,2.01248,2012.48,10.0,10000.0,0.04,40,DMSO,201.248,201.036067929
BR00149049,J05,BRD-K11256763-001-01-5,5.565229,5565.229,10.0,10000.0,0.04,40,DMSO,556.5229,556.159413764
BR00149049,J06,BRD-K56735750-001-10-9,2.622215,2622.215,10.0,10000.0,0.04,40,DMSO,262.2215,262.070204828
BR00149049,J07,BRD-K44974079-001-01-3,5.22568,5225.68,10.0,10000.0,0.04,40,DMSO,522.568,522.186080514
BR00149049,J08,BRD-K32007074-001-01-1,5.657849,5657.849,10.0,10000.0,0.04,40,DMSO,565.7849,565.409086507
BR00149049,J09,BRD-K83794243-001-02-9,4.145393,4145.393,10.0,10000.0,0.04,40,DMSO,414.5393,414.230728214
BR00149049,J10,BRD-K70505054-003-13-2,3.50865,3508.65,10.0,10000.0,0.04,40,DMSO,350.865,314.14126128
BR00149049,J11,BRD-A97104540-004-15-0,3.84265,3842.65,10.0,10000.0,0.04,40,DMSO,384.265,303.147058165
BR00149049,J12,BRD-A10111329-001-04-6,3.472212,3472.212,10.0,10000.0,0.04,40,DMSO,347.2212,347.063084339
BR00149049,J13,BRD-K76315403-015-03-9,14.9109,14910.9,10.0,10000.0,0.04,40,DMSO,1491.09,1429.669818444
BR00149049,J14,BRD-K01825660-322-01-9,4.624052,4624.052,10.0,10000.0,0.04,40,DMSO,462.4052,462.148574306
BR00149049,J15,BRD-K32744045-001-34-6,2.96539,2965.39,10.0,10000.0,0.04,40,DMSO,296.539,296.05093141
BR00149049,J16,BRD-K25494650-003-01-8,3.24637,3246.37,10.0,10000.0,0.04,40,DMSO,324.637,287.070450919
BR00149049,J17,BRD-A74914197-001-05-9,4.774726,4774.726,10.0,10000.0,0.04,40,DMSO,477.4726,477.176066881
BR00149049,J18,BRD-A56613951-004-01-1,3.87375,3873.75,10.0,10000.0,0.04,40,DMSO,387.375,306.243304273
BR00149049,J19,BRD-K06519765-065-04-0,9.09053,9090.53,10.0,10000.0,0.04,40,DMSO,909.053,810.420379474
BR00149049,J20,BRD-A56241705-003-01-2,3.81851,3818.51,10.0,10000.0,0.04,40,DMSO,381.851,345.157622851
BR00149049,J21,BRD-K30577245-001-06-9,8.078792,8078.792,10.0,10000.0,0.04,40,DMSO,807.8792,807.346605409
